Timestamp,System ON,Temperature (°C),Solar Panels Energy Output (W),Power Consumption (kW),Energy Stored in Batteries (kWh),Inverter Efficiency (%),System Load (kW),System Fault Alerts,Voltage (V),Current (A),Power Factor,Dust and Dirt Accumulation (g/m²),Battery Low Flag,Battery Full Flag,Customer Profile,User Coordinates,Solar Panels Type,Solar Panels Configuration,Depth of Discharge,Battery Capacity (Wh),Inverter Capacity (kW),Battery Technology
12/09/2024 04:15,False,25.47393817,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.69,True,False,Residential,"10.525053,7.417937",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
12/09/2024 04:30,False,26.23941144,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.691,True,False,Residential,"10.525053,7.417938",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
12/09/2024 04:45,False,26.93433534,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.692,True,False,Residential,"10.525053,7.417939",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
12/09/2024 05:00,False,27.6424116,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.693,True,False,Residential,"10.525053,7.417940",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
12/09/2024 05:15,False,26.83841731,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.694,True,False,Residential,"10.525053,7.417941",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
12/09/2024 05:30,False,26.66997059,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.695,True,False,Residential,"10.525053,7.417942",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
12/09/2024 05:45,False,26.74156329,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.696,True,False,Residential,"10.525053,7.417943",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
12/09/2024 06:00,False,26.32890157,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.697,True,False,Residential,"10.525053,7.417944",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
12/09/2024 06:15,False,26.74221467,19.62093877,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.698,True,False,Residential,"10.525053,7.417945",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
12/09/2024 06:30,False,27.23804011,39.15785767,0.0,0.204905235,90.0,0.0,False,220.0,0.0,0.9,0.699,True,False,Residential,"10.525053,7.417946",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
12/09/2024 06:45,False,28.01773501,58.5270966,0.0,0.214694699,90.0,0.0,False,220.0,0.0,0.9,0.7,True,False,Residential,"10.525053,7.417947",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
12/09/2024 07:00,False,28.23259725,77.64571353,0.0,0.229326473,90.0,0.0,False,220.0,0.0,0.9,0.701,True,False,Residential,"10.525053,7.417948",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
12/09/2024 07:15,False,27.8086813,96.43183959,0.0,0.248737902,90.0,0.0,False,220.0,0.0,0.9,0.702,True,False,Residential,"10.525053,7.417949",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
12/09/2024 07:30,False,28.44468074,114.8050297,0.0,0.272845862,90.0,0.0,False,220.0,0.0,0.9,0.703,False,False,Residential,"10.525053,7.417950",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
12/09/2024 08:00,False,28.1879393,150.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.705,True,False,Residential,"10.525053,7.417952",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
12/09/2024 08:15,False,27.96935996,166.6710699,0.0,0.2375,90.0,0.0,False,220.0,0.0,0.9,0.706,True,False,Residential,"10.525053,7.417953",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
12/09/2024 08:30,False,28.96895217,182.6284287,0.0,0.279167767,90.0,0.0,False,220.0,0.0,0.9,0.707,False,False,Residential,"10.525053,7.417954",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
12/09/2024 09:30,False,28.17831051,238.0060021,0.0,0.259617999,90.0,0.0,False,220.0,0.0,0.9,0.711,False,False,Residential,"10.525053,7.417958",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
12/09/2024 10:00,False,28.7706105,259.8076211,0.0,0.272646118,90.0,0.0,False,220.0,0.0,0.9,0.713,False,False,Residential,"10.525053,7.417960",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
12/09/2024 10:30,False,29.41593391,277.1638598,0.0,0.280885253,90.0,0.0,False,220.0,0.0,0.9,0.715,False,False,Residential,"10.525053,7.417962",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
12/09/2024 12:00,False,28.55794921,300.0,0.0,0.284383657,90.0,0.0,False,220.0,0.0,0.9,0.721,False,False,Residential,"10.525053,7.417968",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
12/09/2024 13:15,False,27.59019038,284.0790388,0.0,0.289797317,90.0,0.0,False,220.0,0.0,0.9,0.726,False,False,Residential,"10.525053,7.417973",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
12/09/2024 14:00,False,28.31921424,259.8076211,0.0,0.296109433,90.0,0.0,False,220.0,0.0,0.9,0.729,False,False,Residential,"10.525053,7.417976",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
12/09/2024 14:45,False,29.99387181,225.5519422,0.0,0.283306772,90.0,0.0,False,220.0,0.0,0.9,0.732,False,False,Residential,"10.525053,7.417979",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
12/09/2024 15:30,False,29.49673507,182.6284287,0.0,0.262489234,90.0,0.0,False,220.0,0.0,0.9,0.735,False,False,Residential,"10.525053,7.417982",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
12/09/2024 16:00,False,29.36778679,150.0,0.0,0.268572128,90.0,0.0,False,220.0,0.0,0.9,0.737,False,False,Residential,"10.525053,7.417984",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
12/09/2024 16:30,False,29.71491687,114.8050297,0.0,0.208845356,90.0,0.0,False,220.0,0.0,0.9,0.739,True,False,Residential,"10.525053,7.417986",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
12/09/2024 16:45,False,30.43772207,96.43183959,0.0,0.237546613,90.0,0.0,False,220.0,0.0,0.9,0.74,True,False,Residential,"10.525053,7.417987",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
12/09/2024 17:00,False,30.41937388,77.64571353,0.0,0.261654573,90.0,0.0,False,220.0,0.0,0.9,0.741,True,False,Residential,"10.525053,7.417988",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
12/09/2024 17:15,False,29.90167143,58.5270966,0.0,0.281066002,90.0,0.0,False,220.0,0.0,0.9,0.742,True,False,Residential,"10.525053,7.417989",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
12/09/2024 17:30,False,29.17579115,39.15785767,0.0,0.295697776,90.0,0.0,False,220.0,0.0,0.9,0.743,False,False,Residential,"10.525053,7.417990",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
12/09/2024 18:00,False,28.74162642,3.67e-14,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.745,True,False,Residential,"10.525053,7.417992",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
12/09/2024 18:15,False,29.31820307,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.746,True,False,Residential,"10.525053,7.417993",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
12/09/2024 18:30,False,29.71900554,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.747,True,False,Residential,"10.525053,7.417994",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
12/09/2024 18:45,False,30.1075865,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.748,True,False,Residential,"10.525053,7.417995",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
12/09/2024 19:00,False,29.14716256,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.749,True,False,Residential,"10.525053,7.417996",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
12/09/2024 19:15,False,29.40828986,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.75,True,False,Residential,"10.525053,7.417997",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
12/09/2024 19:30,False,28.46406487,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.751,True,False,Residential,"10.525053,7.417998",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
12/09/2024 19:45,False,28.4298412,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.752,True,False,Residential,"10.525053,7.417999",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
12/09/2024 20:00,False,29.161566,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.753,True,False,Residential,"10.525053,7.418000",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
12/09/2024 20:15,False,29.29230821,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.754,True,False,Residential,"10.525053,7.418001",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
12/09/2024 20:30,False,28.69060885,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.755,True,False,Residential,"10.525053,7.418002",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
12/09/2024 20:45,False,29.15862942,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.756,True,False,Residential,"10.525053,7.418003",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
12/09/2024 21:00,False,29.15189265,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.757,True,False,Residential,"10.525053,7.418004",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
12/09/2024 21:15,False,28.19384006,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.758,True,False,Residential,"10.525053,7.418005",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
12/09/2024 21:30,False,28.81307949,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.759,True,False,Residential,"10.525053,7.418006",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
12/09/2024 21:45,False,29.70393542,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.76,True,False,Residential,"10.525053,7.418007",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
12/09/2024 22:00,False,28.71464453,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.761,True,False,Residential,"10.525053,7.418008",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
12/09/2024 22:15,False,29.40351321,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.762,True,False,Residential,"10.525053,7.418009",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
12/09/2024 22:30,False,29.29065006,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.763,True,False,Residential,"10.525053,7.418010",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
12/09/2024 22:45,False,29.35538202,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.764,True,False,Residential,"10.525053,7.418011",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
12/09/2024 23:00,False,29.18550411,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.765,True,False,Residential,"10.525053,7.418012",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
12/09/2024 23:15,False,28.735901,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.766,True,False,Residential,"10.525053,7.418013",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
12/09/2024 23:30,False,29.01927517,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.767,True,False,Residential,"10.525053,7.418014",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
12/09/2024 23:45,False,28.06747548,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.768,True,False,Residential,"10.525053,7.418015",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
13/09/2024 00:00,False,28.99166923,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.769,True,False,Residential,"10.525053,7.418016",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
13/09/2024 00:15,False,28.48357673,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.77,True,False,Residential,"10.525053,7.418017",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
13/09/2024 00:30,False,27.5621722,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.771,True,False,Residential,"10.525053,7.418018",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
13/09/2024 00:45,False,28.40606612,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.772,True,False,Residential,"10.525053,7.418019",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
13/09/2024 01:00,False,29.19780394,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.773,True,False,Residential,"10.525053,7.418020",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
13/09/2024 01:15,False,28.43056108,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.774,True,False,Residential,"10.525053,7.418021",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
13/09/2024 01:30,False,29.0199891,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.775,True,False,Residential,"10.525053,7.418022",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
13/09/2024 01:45,False,29.9399447,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.776,True,False,Residential,"10.525053,7.418023",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
13/09/2024 02:00,False,30.22322896,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.777,True,False,Residential,"10.525053,7.418024",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
13/09/2024 02:15,False,29.367018,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.778,True,False,Residential,"10.525053,7.418025",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
13/09/2024 02:30,False,29.25494365,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.779,True,False,Residential,"10.525053,7.418026",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
13/09/2024 02:45,False,29.44385186,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.78,True,False,Residential,"10.525053,7.418027",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
13/09/2024 03:00,False,29.72513924,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.781,True,False,Residential,"10.525053,7.418028",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
13/09/2024 03:15,False,30.41709895,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.782,True,False,Residential,"10.525053,7.418029",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
13/09/2024 03:30,False,30.75378178,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.783,True,False,Residential,"10.525053,7.418030",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
13/09/2024 03:45,False,30.18060569,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.784,True,False,Residential,"10.525053,7.418031",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
13/09/2024 04:00,False,30.42662814,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.785,True,False,Residential,"10.525053,7.418032",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
13/09/2024 04:15,False,29.82527709,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.786,True,False,Residential,"10.525053,7.418033",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
13/09/2024 04:30,False,30.79805948,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.787,True,False,Residential,"10.525053,7.418034",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
13/09/2024 04:45,False,31.53897165,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.788,True,False,Residential,"10.525053,7.418035",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
13/09/2024 05:00,False,30.94578163,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.789,True,False,Residential,"10.525053,7.418036",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
13/09/2024 05:15,False,30.07928225,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.79,True,False,Residential,"10.525053,7.418037",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
13/09/2024 05:30,False,30.27720472,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.791,True,False,Residential,"10.525053,7.418038",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
13/09/2024 05:45,False,31.0674515,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.792,True,False,Residential,"10.525053,7.418039",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
13/09/2024 06:00,False,30.76619447,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.793,True,False,Residential,"10.525053,7.418040",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
13/09/2024 06:15,False,31.48195291,19.62093877,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.794,True,False,Residential,"10.525053,7.418041",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
13/09/2024 06:30,False,31.29785699,39.15785767,0.0,0.204905235,90.0,0.0,False,220.0,0.0,0.9,0.795,True,False,Residential,"10.525053,7.418042",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
13/09/2024 06:45,False,30.49453983,58.5270966,0.0,0.214694699,90.0,0.0,False,220.0,0.0,0.9,0.796,True,False,Residential,"10.525053,7.418043",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
13/09/2024 07:00,False,31.47237816,77.64571353,0.0,0.229326473,90.0,0.0,False,220.0,0.0,0.9,0.797,True,False,Residential,"10.525053,7.418044",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
13/09/2024 07:15,False,31.65373045,96.43183959,0.0,0.248737902,90.0,0.0,False,220.0,0.0,0.9,0.798,True,False,Residential,"10.525053,7.418045",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
13/09/2024 07:30,False,32.62562404,114.8050297,0.0,0.272845862,90.0,0.0,False,220.0,0.0,0.9,0.799,False,False,Residential,"10.525053,7.418046",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
13/09/2024 08:00,False,33.27063871,150.0,0.0,0.248453395,90.0,0.0,False,220.0,0.0,0.9,0.801,True,False,Residential,"10.525053,7.418048",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
13/09/2024 08:15,False,34.23369481,166.6710699,0.0,0.285953395,90.0,0.0,False,220.0,0.0,0.9,0.802,False,False,Residential,"10.525053,7.418049",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
13/09/2024 08:45,False,33.83425334,197.8037445,0.0,0.282303604,90.0,0.0,False,220.0,0.0,0.9,0.804,False,False,Residential,"10.525053,7.418051",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
13/09/2024 09:30,False,34.53136786,238.0060021,0.0,0.254862427,90.0,0.0,False,220.0,0.0,0.9,0.807,False,False,Residential,"10.525053,7.418054",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
13/09/2024 10:00,False,35.62962285,259.8076211,0.0,0.281992488,90.0,0.0,False,220.0,0.0,0.9,0.809,False,False,Residential,"10.525053,7.418056",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
13/09/2024 10:30,False,36.14645617,277.1638598,0.0,0.281348862,90.0,0.0,False,220.0,0.0,0.9,0.811,False,False,Residential,"10.525053,7.418058",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
13/09/2024 11:15,False,35.78464711,294.2355841,0.0,0.278014915,90.0,0.0,False,220.0,0.0,0.9,0.814,False,False,Residential,"10.525053,7.418061",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
13/09/2024 13:00,False,34.84840919,289.7777479,0.0,0.29081843,90.0,0.0,False,220.0,0.0,0.9,0.821,False,False,Residential,"10.525053,7.418068",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
13/09/2024 14:15,False,32.81372506,249.4408837,0.0,0.265407641,90.0,0.0,False,220.0,0.0,0.9,0.826,False,False,Residential,"10.525053,7.418073",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
13/09/2024 14:45,False,32.53136697,225.5519422,0.0,0.280227815,90.0,0.0,False,220.0,0.0,0.9,0.828,False,False,Residential,"10.525053,7.418075",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
13/09/2024 15:15,False,33.88638114,197.8037445,0.0,0.264634927,90.0,0.0,False,220.0,0.0,0.9,0.83,False,False,Residential,"10.525053,7.418077",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
13/09/2024 15:45,False,33.32472123,166.6710699,0.0,0.24762728,90.0,0.0,False,220.0,0.0,0.9,0.832,True,False,Residential,"10.525053,7.418079",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
13/09/2024 16:00,False,34.26773699,150.0,0.0,0.289295048,90.0,0.0,False,220.0,0.0,0.9,0.833,False,False,Residential,"10.525053,7.418080",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
13/09/2024 16:30,False,35.89157764,114.8050297,0.0,0.239228478,90.0,0.0,False,220.0,0.0,0.9,0.835,True,False,Residential,"10.525053,7.418082",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
13/09/2024 16:45,False,35.29593091,96.43183959,0.0,0.267929736,90.0,0.0,False,220.0,0.0,0.9,0.836,True,False,Residential,"10.525053,7.418083",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
13/09/2024 17:00,False,34.32236026,77.64571353,0.0,0.292037696,90.0,0.0,False,220.0,0.0,0.9,0.837,False,False,Residential,"10.525053,7.418084",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
13/09/2024 17:30,False,33.28969262,39.15785767,0.0,0.219176884,90.0,0.0,False,220.0,0.0,0.9,0.839,True,False,Residential,"10.525053,7.418086",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
13/09/2024 17:45,False,34.23924804,19.62093877,0.0,0.228966348,90.0,0.0,False,220.0,0.0,0.9,0.84,True,False,Residential,"10.525053,7.418087",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
13/09/2024 18:00,False,33.29851342,3.67e-14,0.0,0.233871583,90.0,0.0,False,220.0,0.0,0.9,0.841,True,False,Residential,"10.525053,7.418088",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
13/09/2024 18:15,False,33.13684576,0.0,0.0,0.233871583,90.0,0.0,False,220.0,0.0,0.9,0.842,True,False,Residential,"10.525053,7.418089",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
13/09/2024 18:30,False,33.40900481,0.0,0.0,0.233871583,90.0,0.0,False,220.0,0.0,0.9,0.843,True,False,Residential,"10.525053,7.418090",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
13/09/2024 18:45,False,32.5542395,0.0,0.0,0.233871583,90.0,0.0,False,220.0,0.0,0.9,0.844,True,False,Residential,"10.525053,7.418091",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
13/09/2024 19:00,False,32.53179188,0.0,0.0,0.233871583,90.0,0.0,False,220.0,0.0,0.9,0.845,True,False,Residential,"10.525053,7.418092",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
13/09/2024 19:15,False,31.66717542,0.0,0.0,0.233871583,90.0,0.0,False,220.0,0.0,0.9,0.846,True,False,Residential,"10.525053,7.418093",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
13/09/2024 19:30,False,32.09994969,0.0,0.0,0.233871583,90.0,0.0,False,220.0,0.0,0.9,0.847,True,False,Residential,"10.525053,7.418094",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
13/09/2024 19:45,False,32.90067759,0.0,0.0,0.233871583,90.0,0.0,False,220.0,0.0,0.9,0.848,True,False,Residential,"10.525053,7.418095",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
13/09/2024 20:00,False,33.81115081,0.0,0.0,0.233871583,90.0,0.0,False,220.0,0.0,0.9,0.849,True,False,Residential,"10.525053,7.418096",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
13/09/2024 20:15,False,34.69655941,0.0,0.0,0.233871583,90.0,0.0,False,220.0,0.0,0.9,0.85,True,False,Residential,"10.525053,7.418097",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
13/09/2024 20:30,False,35.39195327,0.0,0.0,0.233871583,90.0,0.0,False,220.0,0.0,0.9,0.851,True,False,Residential,"10.525053,7.418098",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
13/09/2024 20:45,False,35.11006994,0.0,0.0,0.233871583,90.0,0.0,False,220.0,0.0,0.9,0.852,True,False,Residential,"10.525053,7.418099",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
13/09/2024 21:00,False,35.04407191,0.0,0.0,0.233871583,90.0,0.0,False,220.0,0.0,0.9,0.853,True,False,Residential,"10.525053,7.418100",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
13/09/2024 21:15,False,34.61075072,0.0,0.0,0.233871583,90.0,0.0,False,220.0,0.0,0.9,0.854,True,False,Residential,"10.525053,7.418101",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
13/09/2024 21:30,False,33.99148787,0.0,0.0,0.233871583,90.0,0.0,False,220.0,0.0,0.9,0.855,True,False,Residential,"10.525053,7.418102",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
13/09/2024 21:45,False,34.84805426,0.0,0.0,0.233871583,90.0,0.0,False,220.0,0.0,0.9,0.856,True,False,Residential,"10.525053,7.418103",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
13/09/2024 22:00,False,35.77655549,0.0,0.0,0.233871583,90.0,0.0,False,220.0,0.0,0.9,0.857,True,False,Residential,"10.525053,7.418104",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
13/09/2024 22:15,False,36.60261488,0.0,0.0,0.233871583,90.0,0.0,False,220.0,0.0,0.9,0.858,True,False,Residential,"10.525053,7.418105",MonoCrystalline,1s2p,10%,1000.0,1.0,Lithium - Ion
