Timestamp,System ON,System ON Timestamps,System OFF Timestamps,Temperature (°C),Solar Panels Energy Output (W),Power Consumption (kW),Energy Stored in Batteries (kWh),Inverter Efficiency (%),System Load (kW),System Fault Alerts,Voltage (V),Current (A),Power Factor,Dust and Dirt Accumulation (g/m²),Battery Low Flag,Battery Full Flag,Customer Profile,User Coordinates,Solar Panels Type,Solar Panels Configuration,Depth of Discharge,Battery Capacity (Wh),Inverter Capacity (kW),Battery Technology,Solar Irradiance (W/m²)
20/10/2024 07:30,TRUE,20/10/2024 07:30,,29.42844735,82.76510309,0.243024345,0.272471596,90,,FALSE,220,1.104656112,0.9,2.911,TRUE,FALSE,Residential,"10.525053,7.420158",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,275.883677
20/10/2024 07:45,FALSE,,20/10/2024 07:45,34.14164914,90.93278102,0,0.295204791,90,,FALSE,220,0,0.9,2.912,TRUE,FALSE,Residential,"10.525053,7.420159",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,303.1092701
20/10/2024 08:00,FALSE,,20/10/2024 08:00,31.94629223,107.1636251,0,0.321995697,90,,FALSE,220,0,0.9,2.913,FALSE,FALSE,Residential,"10.525053,7.420160",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,357.2120836
20/10/2024 08:15,TRUE,20/10/2024 08:15,,31.14012205,105.4332092,0.595784087,0.2,90,,FALSE,220,2.708109486,0.9,2.914,TRUE,FALSE,Residential,"10.525053,7.420161",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,351.4440308
20/10/2024 08:30,FALSE,,20/10/2024 08:30,33.48320999,129.2785681,0,0.232319642,90,,FALSE,220,0,0.9,2.915,TRUE,FALSE,Residential,"10.525053,7.420162",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,430.9285604
20/10/2024 08:45,FALSE,,20/10/2024 08:45,33.41627586,142.2976565,0,0.267894056,90,,FALSE,220,0,0.9,2.916,TRUE,FALSE,Residential,"10.525053,7.420163",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,474.3255216
20/10/2024 09:00,FALSE,,20/10/2024 09:00,30.20739354,150.28473,0,0.305465239,90,,FALSE,220,0,0.9,2.917,FALSE,FALSE,Residential,"10.525053,7.420164",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,500.9490999
20/10/2024 09:15,TRUE,20/10/2024 09:15,,30.17144181,174.2046398,0.465144519,0.232730269,90,,FALSE,220,2.11429327,0.9,2.918,TRUE,FALSE,Residential,"10.525053,7.420165",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,580.6821327
20/10/2024 09:30,FALSE,,20/10/2024 09:30,31.47205341,169.6887087,0,0.275152446,90,,FALSE,220,0,0.9,2.919,TRUE,FALSE,Residential,"10.525053,7.420166",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,565.629029
20/10/2024 09:45,FALSE,,20/10/2024 09:45,34.87656173,195.2003534,0,0.323952534,90,,FALSE,220,0,0.9,2.92,FALSE,FALSE,Residential,"10.525053,7.420167",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,650.6678448
20/10/2024 10:00,TRUE,20/10/2024 10:00,,30.78806645,177.7181168,0.536507089,0.234255291,90,,FALSE,220,2.438668587,0.9,2.921,TRUE,FALSE,Residential,"10.525053,7.420168",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,592.3937227
20/10/2024 10:15,FALSE,,20/10/2024 10:15,30.7258489,192.19602,0,0.282304296,90,,FALSE,220,0,0.9,2.922,TRUE,FALSE,Residential,"10.525053,7.420169",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,640.6534001
20/10/2024 10:30,FALSE,,20/10/2024 10:30,31.61180629,188.890967,0,0.329527038,90,,FALSE,220,0,0.9,2.923,FALSE,FALSE,Residential,"10.525053,7.420170",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,629.6365567
20/10/2024 10:45,TRUE,20/10/2024 10:45,,30.81599986,185.699872,0.261030977,0.310694262,90,,FALSE,220,1.186504443,0.9,2.924,FALSE,FALSE,Residential,"10.525053,7.420171",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,618.9995735
20/10/2024 11:00,TRUE,20/10/2024 11:00,,32.29328817,218.5498204,0.411121416,0.262551363,90,,FALSE,220,1.868733707,0.9,2.925,TRUE,FALSE,Residential,"10.525053,7.420172",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,728.4994013
20/10/2024 11:15,FALSE,,20/10/2024 11:15,32.69714284,188.8810069,0,0.309771614,90,,FALSE,220,0,0.9,2.926,FALSE,FALSE,Residential,"10.525053,7.420173",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,629.6033563
20/10/2024 11:30,TRUE,20/10/2024 11:30,,33.60942878,203.8757583,0.317958959,0.281250814,90,,FALSE,220,1.445267997,0.9,2.927,TRUE,FALSE,Residential,"10.525053,7.420174",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,679.5858609
20/10/2024 11:45,FALSE,,20/10/2024 11:45,29.08638285,202.3523167,0,0.331838893,90,,FALSE,220,0,0.9,2.928,FALSE,FALSE,Residential,"10.525053,7.420175",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,674.5077223
20/10/2024 12:00,TRUE,20/10/2024 12:00,,31.26722069,208.6544213,0.200085177,0.333981205,90,,FALSE,220,0.909478075,0.9,2.929,FALSE,FALSE,Residential,"10.525053,7.420176",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,695.5147376
20/10/2024 12:15,TRUE,20/10/2024 12:15,,34.73734169,224.759426,0.420588197,0.285024012,90,,FALSE,220,1.911764531,0.9,2.93,TRUE,FALSE,Residential,"10.525053,7.420177",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,749.1980866
20/10/2024 12:30,FALSE,,20/10/2024 12:30,31.60889003,210.358794,0,0.33761371,90,,FALSE,220,0,0.9,2.931,FALSE,FALSE,Residential,"10.525053,7.420178",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,701.19598
20/10/2024 12:45,TRUE,20/10/2024 12:45,,31.67138172,186.691951,0.578116341,0.239757613,90,,FALSE,220,2.627801548,0.9,2.932,TRUE,FALSE,Residential,"10.525053,7.420179",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,622.3065034
20/10/2024 13:00,FALSE,,20/10/2024 13:00,31.95665329,196.536164,0,0.288891654,90,,FALSE,220,0,0.9,2.933,TRUE,FALSE,Residential,"10.525053,7.420180",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,655.1205466
20/10/2024 13:15,FALSE,,20/10/2024 13:15,30.23493792,196.1839683,0,0.337937646,90,,FALSE,220,0,0.9,2.934,FALSE,FALSE,Residential,"10.525053,7.420181",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,653.9465609
20/10/2024 13:30,TRUE,20/10/2024 13:30,,33.42234957,207.2582719,0.399008378,0.29000012,90,,FALSE,220,1.813674444,0.9,2.935,TRUE,FALSE,Residential,"10.525053,7.420182",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,690.8609064
20/10/2024 13:45,FALSE,,20/10/2024 13:45,32.59697886,191.2516378,0,0.337813029,90,,FALSE,220,0,0.9,2.936,FALSE,FALSE,Residential,"10.525053,7.420183",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,637.5054592
20/10/2024 14:00,TRUE,20/10/2024 14:00,,29.53296472,190.1827584,0.441684265,0.274937652,90,,FALSE,220,2.007655749,0.9,2.937,TRUE,FALSE,Residential,"10.525053,7.420184",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,633.9425281
20/10/2024 14:15,FALSE,,20/10/2024 14:15,31.72536227,189.0785375,0,0.322207287,90,,FALSE,220,0,0.9,2.938,FALSE,FALSE,Residential,"10.525053,7.420185",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,630.2617917
20/10/2024 14:30,TRUE,20/10/2024 14:30,,30.75820415,149.1522452,0.349736214,0.272061295,90,,FALSE,220,1.589710062,0.9,2.939,TRUE,FALSE,Residential,"10.525053,7.420186",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,497.1741508
20/10/2024 14:45,FALSE,,20/10/2024 14:45,33.68560756,167.7183413,0,0.31399088,90,,FALSE,220,0,0.9,2.94,FALSE,FALSE,Residential,"10.525053,7.420187",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,559.0611378
20/10/2024 15:00,TRUE,20/10/2024 15:00,,32.8937515,143.115024,0.460263076,0.234703867,90,,FALSE,220,2.09210489,0.9,2.941,TRUE,FALSE,Residential,"10.525053,7.420188",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,477.05008
20/10/2024 15:15,FALSE,,20/10/2024 15:15,29.29001001,159.3085783,0,0.274531012,90,,FALSE,220,0,0.9,2.942,TRUE,FALSE,Residential,"10.525053,7.420189",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,531.0285943
20/10/2024 15:30,FALSE,,20/10/2024 15:30,33.73406898,124.6685239,0,0.305698143,90,,FALSE,220,0,0.9,2.943,FALSE,FALSE,Residential,"10.525053,7.420190",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,415.5617462
20/10/2024 15:45,TRUE,20/10/2024 15:45,,33.61723563,125.6166098,0.451174601,0.224308645,90,,FALSE,220,2.050793643,0.9,2.944,TRUE,FALSE,Residential,"10.525053,7.420191",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,418.7220325
20/10/2024 16:00,FALSE,,20/10/2024 16:00,32.81817621,109.5627806,0,0.25169934,90,,FALSE,220,0,0.9,2.945,TRUE,FALSE,Residential,"10.525053,7.420192",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,365.2092687
20/10/2024 16:15,FALSE,,20/10/2024 16:15,33.43378658,83.60691964,0,0.27260107,90,,FALSE,220,0,0.9,2.946,TRUE,FALSE,Residential,"10.525053,7.420193",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,278.6897321
20/10/2024 16:30,FALSE,,20/10/2024 16:30,29.82843569,80.79233136,0,0.292799153,90,,FALSE,220,0,0.9,2.947,TRUE,FALSE,Residential,"10.525053,7.420194",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,269.3077712
20/10/2024 16:45,FALSE,,20/10/2024 16:45,33.27258459,70.69614928,0,0.31047319,90,,FALSE,220,0,0.9,2.948,FALSE,FALSE,Residential,"10.525053,7.420195",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,235.6538309
20/10/2024 17:00,TRUE,20/10/2024 17:00,,31.68319584,55.93317812,0.287432791,0.252598287,90,,FALSE,220,1.306512685,0.9,2.949,TRUE,FALSE,Residential,"10.525053,7.420196",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,186.4439271
20/10/2024 17:15,FALSE,,20/10/2024 17:15,32.38294274,42.996479,0,0.263347407,90,,FALSE,220,0,0.9,2.95,TRUE,FALSE,Residential,"10.525053,7.420197",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,143.3215967
20/10/2024 17:30,FALSE,,20/10/2024 17:30,33.16818197,16.67692515,0,0.267516638,90,,FALSE,220,0,0.9,2.951,TRUE,FALSE,Residential,"10.525053,7.420198",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,55.58975051
20/10/2024 17:45,FALSE,,20/10/2024 17:45,30.3007199,9.759984516,0,0.269956634,90,,FALSE,220,0,0.9,2.952,TRUE,FALSE,Residential,"10.525053,7.420199",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,32.53328172
20/10/2024 18:00,FALSE,,20/10/2024 18:00,31.65208914,6.716975628,0,0.271635878,90,,FALSE,220,0,0.9,2.953,TRUE,FALSE,Residential,"10.525053,7.420200",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,22.38991876
20/10/2024 18:15,FALSE,,20/10/2024 18:15,31.85665721,0,0,0.271635878,90,,FALSE,220,0,0.9,2.954,TRUE,FALSE,Residential,"10.525053,7.420201",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
20/10/2024 18:30,FALSE,,20/10/2024 18:30,32.29776525,0,0,0.271635878,90,,FALSE,220,0,0.9,2.955,TRUE,FALSE,Residential,"10.525053,7.420202",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
20/10/2024 18:45,FALSE,,20/10/2024 18:45,31.20151243,0,0,0.271635878,90,,FALSE,220,0,0.9,2.956,TRUE,FALSE,Residential,"10.525053,7.420203",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
20/10/2024 19:00,FALSE,,20/10/2024 19:00,33.72190997,0,0,0.271635878,90,,FALSE,220,0,0.9,2.957,TRUE,FALSE,Residential,"10.525053,7.420204",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
20/10/2024 19:15,FALSE,,20/10/2024 19:15,34.23053738,0,0,0.271635878,90,,FALSE,220,0,0.9,2.958,TRUE,FALSE,Residential,"10.525053,7.420205",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
20/10/2024 19:30,FALSE,,20/10/2024 19:30,33.166884,0,0,0.271635878,90,,FALSE,220,0,0.9,2.959,TRUE,FALSE,Residential,"10.525053,7.420206",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
20/10/2024 19:45,FALSE,,20/10/2024 19:45,32.05926355,0,0,0.271635878,90,,FALSE,220,0,0.9,2.96,TRUE,FALSE,Residential,"10.525053,7.420207",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
20/10/2024 20:00,FALSE,,20/10/2024 20:00,34.55403768,0,0,0.271635878,90,,FALSE,220,0,0.9,2.961,TRUE,FALSE,Residential,"10.525053,7.420208",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
20/10/2024 20:15,FALSE,,20/10/2024 20:15,30.33942485,0,0,0.271635878,90,,FALSE,220,0,0.9,2.962,TRUE,FALSE,Residential,"10.525053,7.420209",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
20/10/2024 20:30,FALSE,,20/10/2024 20:30,31.69277408,0,0,0.271635878,90,,FALSE,220,0,0.9,2.963,TRUE,FALSE,Residential,"10.525053,7.420210",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
20/10/2024 20:45,FALSE,,20/10/2024 20:45,31.89383052,0,0,0.271635878,90,,FALSE,220,0,0.9,2.964,TRUE,FALSE,Residential,"10.525053,7.420211",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
20/10/2024 21:00,FALSE,,20/10/2024 21:00,31.61864374,0,0,0.271635878,90,,FALSE,220,0,0.9,2.965,TRUE,FALSE,Residential,"10.525053,7.420212",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
20/10/2024 21:15,FALSE,,20/10/2024 21:15,29.47495469,0,0,0.271635878,90,,FALSE,220,0,0.9,2.966,TRUE,FALSE,Residential,"10.525053,7.420213",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
20/10/2024 21:30,FALSE,,20/10/2024 21:30,31.58973797,0,0,0.271635878,90,,FALSE,220,0,0.9,2.967,TRUE,FALSE,Residential,"10.525053,7.420214",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
20/10/2024 21:45,FALSE,,20/10/2024 21:45,30.56053863,0,0,0.271635878,90,,FALSE,220,0,0.9,2.968,TRUE,FALSE,Residential,"10.525053,7.420215",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
20/10/2024 22:00,FALSE,,20/10/2024 22:00,31.17326827,0,0,0.271635878,90,,FALSE,220,0,0.9,2.969,TRUE,FALSE,Residential,"10.525053,7.420216",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
20/10/2024 22:15,FALSE,,20/10/2024 22:15,29.94598056,0,0,0.271635878,90,,FALSE,220,0,0.9,2.97,TRUE,FALSE,Residential,"10.525053,7.420217",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
20/10/2024 22:30,FALSE,,20/10/2024 22:30,30.06639494,0,0,0.271635878,90,,FALSE,220,0,0.9,2.971,TRUE,FALSE,Residential,"10.525053,7.420218",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
20/10/2024 22:45,FALSE,,20/10/2024 22:45,33.02878528,0,0,0.271635878,90,,FALSE,220,0,0.9,2.972,TRUE,FALSE,Residential,"10.525053,7.420219",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
20/10/2024 23:00,FALSE,,20/10/2024 23:00,32.03155757,0,0,0.271635878,90,,FALSE,220,0,0.9,2.973,TRUE,FALSE,Residential,"10.525053,7.420220",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
20/10/2024 23:15,FALSE,,20/10/2024 23:15,31.5971943,0,0,0.271635878,90,,FALSE,220,0,0.9,2.974,TRUE,FALSE,Residential,"10.525053,7.420221",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
20/10/2024 23:30,FALSE,,20/10/2024 23:30,33.74638915,0,0,0.271635878,90,,FALSE,220,0,0.9,2.975,TRUE,FALSE,Residential,"10.525053,7.420222",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
20/10/2024 23:45,FALSE,,20/10/2024 23:45,34.06445874,0,0,0.271635878,90,,FALSE,220,0,0.9,2.976,TRUE,FALSE,Residential,"10.525053,7.420223",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
21/10/2024 00:00,FALSE,,21/10/2024 00:00,31.16790869,0,0,0.271635878,90,,FALSE,220,0,0.9,2.977,TRUE,FALSE,Residential,"10.525053,7.420224",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
21/10/2024 00:15,FALSE,,21/10/2024 00:15,34.2455982,0,0,0.271635878,90,,FALSE,220,0,0.9,2.978,TRUE,FALSE,Residential,"10.525053,7.420225",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
21/10/2024 00:30,FALSE,,21/10/2024 00:30,32.08650403,0,0,0.271635878,90,,FALSE,220,0,0.9,2.979,TRUE,FALSE,Residential,"10.525053,7.420226",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
21/10/2024 00:45,FALSE,,21/10/2024 00:45,34.19249653,0,0,0.271635878,90,,FALSE,220,0,0.9,2.98,TRUE,FALSE,Residential,"10.525053,7.420227",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
21/10/2024 01:00,FALSE,,21/10/2024 01:00,30.64885155,0,0,0.271635878,90,,FALSE,220,0,0.9,2.981,TRUE,FALSE,Residential,"10.525053,7.420228",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
21/10/2024 01:15,FALSE,,21/10/2024 01:15,32.59438162,0,0,0.271635878,90,,FALSE,220,0,0.9,2.982,TRUE,FALSE,Residential,"10.525053,7.420229",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
21/10/2024 01:30,FALSE,,21/10/2024 01:30,29.85171745,0,0,0.271635878,90,,FALSE,220,0,0.9,2.983,TRUE,FALSE,Residential,"10.525053,7.420230",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
21/10/2024 01:45,FALSE,,21/10/2024 01:45,29.83264029,0,0,0.271635878,90,,FALSE,220,0,0.9,2.984,TRUE,FALSE,Residential,"10.525053,7.420231",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
21/10/2024 02:00,FALSE,,21/10/2024 02:00,29.34590859,0,0,0.271635878,90,,FALSE,220,0,0.9,2.985,TRUE,FALSE,Residential,"10.525053,7.420232",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
21/10/2024 02:15,FALSE,,21/10/2024 02:15,30.52620409,0,0,0.271635878,90,,FALSE,220,0,0.9,2.986,TRUE,FALSE,Residential,"10.525053,7.420233",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
21/10/2024 02:30,FALSE,,21/10/2024 02:30,34.24924603,0,0,0.271635878,90,,FALSE,220,0,0.9,2.987,TRUE,FALSE,Residential,"10.525053,7.420234",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
21/10/2024 02:45,FALSE,,21/10/2024 02:45,34.912866,0,0,0.271635878,90,,FALSE,220,0,0.9,2.988,TRUE,FALSE,Residential,"10.525053,7.420235",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
21/10/2024 03:00,FALSE,,21/10/2024 03:00,29.99037893,0,0,0.271635878,90,,FALSE,220,0,0.9,2.989,TRUE,FALSE,Residential,"10.525053,7.420236",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
21/10/2024 03:15,FALSE,,21/10/2024 03:15,33.4517571,0,0,0.271635878,90,,FALSE,220,0,0.9,2.99,TRUE,FALSE,Residential,"10.525053,7.420237",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
21/10/2024 03:30,FALSE,,21/10/2024 03:30,34.25153267,0,0,0.271635878,90,,FALSE,220,0,0.9,2.991,TRUE,FALSE,Residential,"10.525053,7.420238",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
21/10/2024 03:45,FALSE,,21/10/2024 03:45,29.97169854,0,0,0.271635878,90,,FALSE,220,0,0.9,2.992,TRUE,FALSE,Residential,"10.525053,7.420239",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
21/10/2024 04:00,FALSE,,21/10/2024 04:00,33.33380119,0,0,0.271635878,90,,FALSE,220,0,0.9,2.993,TRUE,FALSE,Residential,"10.525053,7.420240",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
21/10/2024 04:15,FALSE,,21/10/2024 04:15,34.49653911,0,0,0.271635878,90,,FALSE,220,0,0.9,2.994,TRUE,FALSE,Residential,"10.525053,7.420241",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
21/10/2024 04:30,FALSE,,21/10/2024 04:30,30.04157785,0,0,0.271635878,90,,FALSE,220,0,0.9,2.995,TRUE,FALSE,Residential,"10.525053,7.420242",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
21/10/2024 04:45,FALSE,,21/10/2024 04:45,29.30521058,0,0,0.271635878,90,,FALSE,220,0,0.9,2.996,TRUE,FALSE,Residential,"10.525053,7.420243",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
21/10/2024 05:00,FALSE,,21/10/2024 05:00,29.00792631,0,0,0.271635878,90,,FALSE,220,0,0.9,2.997,TRUE,FALSE,Residential,"10.525053,7.420244",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
21/10/2024 05:15,FALSE,,21/10/2024 05:15,32.69864823,0,0,0.271635878,90,,FALSE,220,0,0.9,2.998,TRUE,FALSE,Residential,"10.525053,7.420245",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
21/10/2024 05:30,FALSE,,21/10/2024 05:30,33.54874129,0,0,0.271635878,90,,FALSE,220,0,0.9,2.999,TRUE,FALSE,Residential,"10.525053,7.420246",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
21/10/2024 05:45,FALSE,,21/10/2024 05:45,30.92890517,0,0,0.271635878,90,,FALSE,220,0,0.9,3,TRUE,FALSE,Residential,"10.525053,7.420247",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
21/10/2024 06:00,FALSE,,21/10/2024 06:00,32.5617893,17.96926613,0,0.276128194,90,,FALSE,220,0,0.9,3.001,TRUE,FALSE,Residential,"10.525053,7.420248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,59.89755375
21/10/2024 06:15,FALSE,,21/10/2024 06:15,30.4554149,3.433051981,0,0.276986457,90,,FALSE,220,0,0.9,3.002,TRUE,FALSE,Residential,"10.525053,7.420249",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,11.4435066
21/10/2024 06:30,FALSE,,21/10/2024 06:30,33.23529605,23.90113131,0,0.28296174,90,,FALSE,220,0,0.9,3.003,TRUE,FALSE,Residential,"10.525053,7.420250",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,79.67043769
21/10/2024 06:45,FALSE,,21/10/2024 06:45,32.69901404,24.9438142,0,0.289197694,90,,FALSE,220,0,0.9,3.004,TRUE,FALSE,Residential,"10.525053,7.420251",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,83.14604735
21/10/2024 07:00,FALSE,,21/10/2024 07:00,34.28887338,71.04061123,0,0.306957847,90,,FALSE,220,0,0.9,3.005,FALSE,FALSE,Residential,"10.525053,7.420252",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,236.8020374
21/10/2024 07:15,TRUE,21/10/2024 07:15,,31.0605411,70.81609302,0.552746281,0.2,90,,FALSE,220,2.512483095,0.9,3.006,TRUE,FALSE,Residential,"10.525053,7.420253",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,236.0536434
21/10/2024 07:30,FALSE,,21/10/2024 07:30,33.7235936,80.52891664,0,0.220132229,90,,FALSE,220,0,0.9,3.007,TRUE,FALSE,Residential,"10.525053,7.420254",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,268.4297221
21/10/2024 07:45,FALSE,,21/10/2024 07:45,34.21207836,100.548178,0,0.245269274,90,,FALSE,220,0,0.9,3.008,TRUE,FALSE,Residential,"10.525053,7.420255",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,335.1605932
21/10/2024 08:00,FALSE,,21/10/2024 08:00,31.96447808,100.4235302,0,0.270375156,90,,FALSE,220,0,0.9,3.009,TRUE,FALSE,Residential,"10.525053,7.420256",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,334.7451005
21/10/2024 08:15,FALSE,,21/10/2024 08:15,32.37355886,109.2674789,0,0.297692026,90,,FALSE,220,0,0.9,3.01,TRUE,FALSE,Residential,"10.525053,7.420257",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,364.2249296
21/10/2024 08:30,FALSE,,21/10/2024 08:30,33.01778612,130.2476918,0,0.330253949,90,,FALSE,220,0,0.9,3.011,FALSE,FALSE,Residential,"10.525053,7.420258",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,434.1589725
21/10/2024 08:45,TRUE,21/10/2024 08:45,,32.13083738,124.8212064,0.323515806,0.280580299,90,,FALSE,220,1.470526392,0.9,3.012,TRUE,FALSE,Residential,"10.525053,7.420259",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,416.0706881
21/10/2024 09:00,FALSE,,21/10/2024 09:00,30.18596063,129.5418216,0,0.312965754,90,,FALSE,220,0,0.9,3.013,FALSE,FALSE,Residential,"10.525053,7.420260",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,431.8060721
21/10/2024 09:15,TRUE,21/10/2024 09:15,,32.35476625,172.1040633,0.409267198,0.253674971,90,,FALSE,220,1.860305444,0.9,3.014,TRUE,FALSE,Residential,"10.525053,7.420261",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,573.6802109
21/10/2024 09:30,FALSE,,21/10/2024 09:30,34.34489281,190.1508357,0,0.30121268,90,,FALSE,220,0,0.9,3.015,FALSE,FALSE,Residential,"10.525053,7.420262",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,633.8361191
21/10/2024 09:45,TRUE,21/10/2024 09:45,,33.28469869,165.6348837,0.555213766,0.203817959,90,,FALSE,220,2.523698935,0.9,3.016,TRUE,FALSE,Residential,"10.525053,7.420263",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,552.116279
21/10/2024 10:00,FALSE,,21/10/2024 10:00,30.97384221,192.7856751,0,0.252014378,90,,FALSE,220,0,0.9,3.017,TRUE,FALSE,Residential,"10.525053,7.420264",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,642.6189168
