Timestamp,System ON,Temperature (°C),Solar Panels Energy Output (W),Power Consumption (kW),Energy Stored in Batteries (kWh),Inverter Efficiency (%),System Load (kW),System Fault Alerts,Voltage (V),Current (A),Power Factor,Dust and Dirt Accumulation (g/m²),Battery Low Flag,Battery Full Flag,Customer Profile,Solar Panels Type,Solar Panels Configuration,Depth of Discharge,Battery Capacity (Wh),Inverter Capacity (kW),Battery Technology,Latitude,Longitude
2024-09-12 07:30:00,False,28.44468074,114.8050297,0.0,0.272845862,90.0,0.0,False,220.0,0.0,0.9,0.703,False,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.41795
2024-09-12 08:00:00,False,28.1879393,150.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.705,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417952
2024-09-12 08:15:00,False,27.96935996,166.6710699,0.0,0.2375,90.0,0.0,False,220.0,0.0,0.9,0.706,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417953
2024-09-12 08:30:00,False,28.96895217,182.6284287,0.0,0.279167767,90.0,0.0,False,220.0,0.0,0.9,0.707,False,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417954
2024-09-12 09:30:00,False,28.17831051,238.0060021,0.0,0.259617999,90.0,0.0,False,220.0,0.0,0.9,0.711,False,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417958
2024-09-12 10:00:00,False,28.7706105,259.8076211,0.0,0.272646118,90.0,0.0,False,220.0,0.0,0.9,0.713,False,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.41796
2024-09-12 10:30:00,False,29.41593391,277.1638598,0.0,0.280885253,90.0,0.0,False,220.0,0.0,0.9,0.715,False,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417962
2024-09-12 12:00:00,False,28.55794921,300.0,0.0,0.284383657,90.0,0.0,False,220.0,0.0,0.9,0.721,False,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417968
2024-09-12 13:15:00,False,27.59019038,284.0790388,0.0,0.289797317,90.0,0.0,False,220.0,0.0,0.9,0.726,False,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417973
2024-09-12 14:00:00,False,28.31921424,259.8076211,0.0,0.296109433,90.0,0.0,False,220.0,0.0,0.9,0.729,False,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417976
2024-09-12 14:45:00,False,29.99387181,225.5519422,0.0,0.283306772,90.0,0.0,False,220.0,0.0,0.9,0.732,False,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417979
2024-09-12 15:30:00,False,29.49673507,182.6284287,0.0,0.262489234,90.0,0.0,False,220.0,0.0,0.9,0.735,False,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417982
2024-09-12 16:00:00,False,29.36778679,150.0,0.0,0.268572128,90.0,0.0,False,220.0,0.0,0.9,0.737,False,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417984
2024-09-12 16:30:00,False,29.71491687,114.8050297,0.0,0.208845356,90.0,0.0,False,220.0,0.0,0.9,0.739,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417986
2024-09-12 16:45:00,False,30.43772207,96.43183959,0.0,0.237546613,90.0,0.0,False,220.0,0.0,0.9,0.74,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417987
2024-09-12 17:00:00,False,30.41937388,77.64571353,0.0,0.261654573,90.0,0.0,False,220.0,0.0,0.9,0.741,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417988
2024-09-12 17:15:00,False,29.90167143,58.5270966,0.0,0.281066002,90.0,0.0,False,220.0,0.0,0.9,0.742,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417989
2024-09-12 17:30:00,False,29.17579115,39.15785767,0.0,0.295697776,90.0,0.0,False,220.0,0.0,0.9,0.743,False,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.41799
2024-09-12 18:00:00,False,28.74162642,3.67e-14,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.745,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417992
2024-09-12 18:15:00,False,29.31820307,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.746,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417993
2024-09-12 18:30:00,False,29.71900554,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.747,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417994
2024-09-12 18:45:00,False,30.1075865,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.748,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417995
2024-09-12 19:00:00,False,29.14716256,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.749,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417996
2024-09-12 19:15:00,False,29.40828986,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.75,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417997
2024-09-12 19:30:00,False,28.46406487,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.751,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417998
2024-09-12 19:45:00,False,28.4298412,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.752,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.417999
2024-09-12 20:00:00,False,29.161566,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.753,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418
2024-09-12 20:15:00,False,29.29230821,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.754,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418001
2024-09-12 20:30:00,False,28.69060885,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.755,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418002
2024-09-12 20:45:00,False,29.15862942,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.756,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418003
2024-09-12 21:00:00,False,29.15189265,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.757,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418004
2024-09-12 21:15:00,False,28.19384006,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.758,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418005
2024-09-12 21:30:00,False,28.81307949,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.759,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418006
2024-09-12 21:45:00,False,29.70393542,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.76,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418007
2024-09-12 22:00:00,False,28.71464453,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.761,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418008
2024-09-12 22:15:00,False,29.40351321,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.762,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418009
2024-09-12 22:30:00,False,29.29065006,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.763,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.41801
2024-09-12 22:45:00,False,29.35538202,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.764,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418011
2024-09-12 23:00:00,False,29.18550411,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.765,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418012
2024-09-12 23:15:00,False,28.735901,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.766,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418013
2024-09-12 23:30:00,False,29.01927517,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.767,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418014
2024-09-12 23:45:00,False,28.06747548,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.768,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418015
2024-09-13 00:00:00,False,28.99166923,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.769,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418016
2024-09-13 00:15:00,False,28.48357673,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.77,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418017
2024-09-13 00:30:00,False,27.5621722,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.771,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418018
2024-09-13 00:45:00,False,28.40606612,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.772,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418019
2024-09-13 01:00:00,False,29.19780394,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.773,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.41802
2024-09-13 01:15:00,False,28.43056108,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.774,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418021
2024-09-13 01:30:00,False,29.0199891,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.775,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418022
2024-09-13 01:45:00,False,29.9399447,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.776,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418023
2024-09-13 02:00:00,False,30.22322896,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.777,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418024
2024-09-13 02:15:00,False,29.367018,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.778,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418025
2024-09-13 02:30:00,False,29.25494365,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.779,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418026
2024-09-13 02:45:00,False,29.44385186,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.78,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418027
2024-09-13 03:00:00,False,29.72513924,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.781,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418028
2024-09-13 03:15:00,False,30.41709895,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.782,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418029
2024-09-13 03:30:00,False,30.75378178,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.783,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.41803
2024-09-13 03:45:00,False,30.18060569,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.784,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418031
2024-09-13 04:00:00,False,30.42662814,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.785,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418032
2024-09-13 04:15:00,False,29.82527709,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.786,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418033
2024-09-13 04:30:00,False,30.79805948,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.787,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418034
2024-09-13 04:45:00,False,31.53897165,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.788,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418035
2024-09-13 05:00:00,False,30.94578163,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.789,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418036
2024-09-13 05:15:00,False,30.07928225,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.79,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418037
2024-09-13 05:30:00,False,30.27720472,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.791,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418038
2024-09-13 05:45:00,False,31.0674515,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.792,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418039
2024-09-13 06:00:00,False,30.76619447,0.0,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.793,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.41804
2024-09-13 06:15:00,False,31.48195291,19.62093877,0.0,0.2,90.0,0.0,False,220.0,0.0,0.9,0.794,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418041
2024-09-13 06:30:00,False,31.29785699,39.15785767,0.0,0.204905235,90.0,0.0,False,220.0,0.0,0.9,0.795,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418042
2024-09-13 06:45:00,False,30.49453983,58.5270966,0.0,0.214694699,90.0,0.0,False,220.0,0.0,0.9,0.796,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418043
2024-09-13 07:00:00,False,31.47237816,77.64571353,0.0,0.229326473,90.0,0.0,False,220.0,0.0,0.9,0.797,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418044
2024-09-13 07:15:00,False,31.65373045,96.43183959,0.0,0.248737902,90.0,0.0,False,220.0,0.0,0.9,0.798,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418045
2024-09-13 07:30:00,False,32.62562404,114.8050297,0.0,0.272845862,90.0,0.0,False,220.0,0.0,0.9,0.799,False,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418046
2024-09-13 08:00:00,False,33.27063871,150.0,0.0,0.248453395,90.0,0.0,False,220.0,0.0,0.9,0.801,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418048
2024-09-13 08:15:00,False,34.23369481,166.6710699,0.0,0.285953395,90.0,0.0,False,220.0,0.0,0.9,0.802,False,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418049
2024-09-13 08:45:00,False,33.83425334,197.8037445,0.0,0.282303604,90.0,0.0,False,220.0,0.0,0.9,0.804,False,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418051
2024-09-13 09:30:00,False,34.53136786,238.0060021,0.0,0.254862427,90.0,0.0,False,220.0,0.0,0.9,0.807,False,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418054
2024-09-13 10:00:00,False,35.62962285,259.8076211,0.0,0.281992488,90.0,0.0,False,220.0,0.0,0.9,0.809,False,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418056
2024-09-13 10:30:00,False,36.14645617,277.1638598,0.0,0.281348862,90.0,0.0,False,220.0,0.0,0.9,0.811,False,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418058
2024-09-13 11:15:00,False,35.78464711,294.2355841,0.0,0.278014915,90.0,0.0,False,220.0,0.0,0.9,0.814,False,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418061
2024-09-13 13:00:00,False,34.84840919,289.7777479,0.0,0.29081843,90.0,0.0,False,220.0,0.0,0.9,0.821,False,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418068
2024-09-13 14:15:00,False,32.81372506,249.4408837,0.0,0.265407641,90.0,0.0,False,220.0,0.0,0.9,0.826,False,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418073
2024-09-13 14:45:00,False,32.53136697,225.5519422,0.0,0.280227815,90.0,0.0,False,220.0,0.0,0.9,0.828,False,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418075
2024-09-13 15:15:00,False,33.88638114,197.8037445,0.0,0.264634927,90.0,0.0,False,220.0,0.0,0.9,0.83,False,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418077
2024-09-13 15:45:00,False,33.32472123,166.6710699,0.0,0.24762728,90.0,0.0,False,220.0,0.0,0.9,0.832,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418079
2024-09-13 16:00:00,False,34.26773699,150.0,0.0,0.289295048,90.0,0.0,False,220.0,0.0,0.9,0.833,False,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.41808
2024-09-13 16:30:00,False,35.89157764,114.8050297,0.0,0.239228478,90.0,0.0,False,220.0,0.0,0.9,0.835,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418082
2024-09-13 16:45:00,False,35.29593091,96.43183959,0.0,0.267929736,90.0,0.0,False,220.0,0.0,0.9,0.836,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418083
2024-09-13 17:00:00,False,34.32236026,77.64571353,0.0,0.292037696,90.0,0.0,False,220.0,0.0,0.9,0.837,False,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418084
2024-09-13 17:30:00,False,33.28969262,39.15785767,0.0,0.219176884,90.0,0.0,False,220.0,0.0,0.9,0.839,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418086
2024-09-13 17:45:00,False,34.23924804,19.62093877,0.0,0.228966348,90.0,0.0,False,220.0,0.0,0.9,0.84,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418087
2024-09-13 18:00:00,False,33.29851342,3.67e-14,0.0,0.233871583,90.0,0.0,False,220.0,0.0,0.9,0.841,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418088
2024-09-13 18:15:00,False,33.13684576,0.0,0.0,0.233871583,90.0,0.0,False,220.0,0.0,0.9,0.842,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418089
2024-09-13 18:30:00,False,33.40900481,0.0,0.0,0.233871583,90.0,0.0,False,220.0,0.0,0.9,0.843,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.41809
2024-09-13 18:45:00,False,32.5542395,0.0,0.0,0.233871583,90.0,0.0,False,220.0,0.0,0.9,0.844,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418091
2024-09-13 19:00:00,False,32.53179188,0.0,0.0,0.233871583,90.0,0.0,False,220.0,0.0,0.9,0.845,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418092
2024-09-13 19:15:00,False,31.66717542,0.0,0.0,0.233871583,90.0,0.0,False,220.0,0.0,0.9,0.846,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418093
2024-09-13 19:30:00,False,32.09994969,0.0,0.0,0.233871583,90.0,0.0,False,220.0,0.0,0.9,0.847,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418094
2024-09-13 19:45:00,False,32.90067759,0.0,0.0,0.233871583,90.0,0.0,False,220.0,0.0,0.9,0.848,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418095
2024-09-13 20:00:00,False,33.81115081,0.0,0.0,0.233871583,90.0,0.0,False,220.0,0.0,0.9,0.849,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418096
2024-09-13 20:15:00,False,34.69655941,0.0,0.0,0.233871583,90.0,0.0,False,220.0,0.0,0.9,0.85,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418097
2024-09-13 20:30:00,False,35.39195327,0.0,0.0,0.233871583,90.0,0.0,False,220.0,0.0,0.9,0.851,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418098
2024-09-13 20:45:00,False,35.11006994,0.0,0.0,0.233871583,90.0,0.0,False,220.0,0.0,0.9,0.852,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418099
2024-09-13 21:00:00,False,35.04407191,0.0,0.0,0.233871583,90.0,0.0,False,220.0,0.0,0.9,0.853,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.4181
2024-09-13 21:15:00,False,34.61075072,0.0,0.0,0.233871583,90.0,0.0,False,220.0,0.0,0.9,0.854,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418101
2024-09-13 21:30:00,False,33.99148787,0.0,0.0,0.233871583,90.0,0.0,False,220.0,0.0,0.9,0.855,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418102
2024-09-13 21:45:00,False,34.84805426,0.0,0.0,0.233871583,90.0,0.0,False,220.0,0.0,0.9,0.856,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418103
2024-09-13 22:00:00,False,35.77655549,0.0,0.0,0.233871583,90.0,0.0,False,220.0,0.0,0.9,0.857,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418104
2024-09-13 22:15:00,False,36.60261488,0.0,0.0,0.233871583,90.0,0.0,False,220.0,0.0,0.9,0.858,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418105
2024-09-13 22:45:00,False,36.86729293,0.0,0.0,0.233871583,90.0,0.0,False,220.0,0.0,0.9,0.86,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418107
2024-09-13 23:00:00,False,36.10391373,0.0,0.0,0.233871583,90.0,0.0,False,220.0,0.0,0.9,0.861,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418108
2024-09-13 23:15:00,False,35.36063528,0.0,0.0,0.233871583,90.0,0.0,False,220.0,0.0,0.9,0.862,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418109
2024-09-13 23:30:00,False,35.89786152,0.0,0.0,0.233871583,90.0,0.0,False,220.0,0.0,0.9,0.863,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.41811
2024-09-13 23:45:00,False,36.10957934,0.0,0.0,0.233871583,90.0,0.0,False,220.0,0.0,0.9,0.864,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418111
2024-09-14 00:00:00,False,35.6417946,0.0,0.0,0.233871583,90.0,0.0,False,220.0,0.0,0.9,0.865,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418112
2024-09-14 00:15:00,False,35.95263862,0.0,0.0,0.233871583,90.0,0.0,False,220.0,0.0,0.9,0.866,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418113
2024-09-14 00:30:00,False,35.91082832,0.0,0.0,0.233871583,90.0,0.0,False,220.0,0.0,0.9,0.867,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418114
2024-09-14 00:45:00,False,35.61962948,0.0,0.0,0.233871583,90.0,0.0,False,220.0,0.0,0.9,0.868,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418115
2024-09-14 01:00:00,False,36.46483779,0.0,0.0,0.233871583,90.0,0.0,False,220.0,0.0,0.9,0.869,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418116
2024-09-14 01:15:00,False,35.68662644,0.0,0.0,0.233871583,90.0,0.0,False,220.0,0.0,0.9,0.87,True,False,Residential,MonoCrystalline,1s2p,0.1,1000.0,1.0,Lithium - Ion,10.525053,7.418117
